algorithm,metric,feature_name,feature_value,shapley_value
sm1,pnsize,tlv,2776,4.5
sm1,pnsize,nusa,433,6.333333333333333
sm1,pnsize,saq1,3576,4.333333333333333
sm1,pnsize,tlkh,-097,15.333333333333334
sm1,pnsize,aq1,10,2.6666666666666665
sm1,pnsize,ekbr3,00,-0.8333333333333334
sm1,pnsize,saq1,3576,6.166666666666667
sm1,pnsize,nusa,433,1.6666666666666667
sm1,pnsize,saq1,3576,3.1666666666666665
sm1,pnsize,tlv,2776,2.1666666666666665
sm1,pnsize,rt5v,00,-0.8333333333333334
sm1,pnsize,svo,758,5.666666666666667
sm1,pnsize,saq1,27906,4.166666666666667
sm1,pnsize,aq1,1678,10.666666666666666
sm1,pnsize,rt5v,023,0.16666666666666666
sm1,pnsize,svo,154,0.16666666666666666
sm1,pnsize,aq1,1678,9.0
sm1,pnsize,rt5v,023,4.5
sm1,pnsize,svo,355,-2.5
sm1,pnsize,aq1,1678,9.833333333333334
sm1,pnsize,rt5v,023,-2.6666666666666665
sm1,pnsize,svo,959,3.8333333333333335
sm1,pnsize,aq1,1678,10.333333333333334
sm1,pnsize,rt5v,023,-0.16666666666666666
sm1,pnsize,saq1,3576,0.8333333333333334
sm1,pnsize,aq1,1678,10.333333333333334
sm1,pnsize,rt5v,023,2.8333333333333335
sm1,pnsize,saq1,10527,-2.1666666666666665
sm1,pnsize,aq1,1678,11.833333333333334
sm1,pnsize,rt5v,023,2.8333333333333335
sm1,pnsize,tlv,2776,1.3333333333333333
sm1,pnsize,ekbr3,146,8.166666666666666
sm1,pnsize,rt5v,00,3.6666666666666665
sm1,pnsize,svo,154,6.166666666666667
sm1,pnsize,ekbr3,146,5.0
sm1,pnsize,rt5v,00,2.5
sm1,pnsize,svo,355,1.5
sm1,pnsize,ekbr3,146,4.166666666666667
sm1,pnsize,rt5v,00,-0.8333333333333334
sm1,pnsize,svo,758,5.666666666666667
sm1,pnsize,ekbr3,146,4.166666666666667
sm1,pnsize,rt5v,00,0.6666666666666666
sm1,pnsize,svo,1765,4.166666666666667
sm1,pnsize,nusa,433,-1.5
sm1,pnsize,saq1,17479,13.0
sm1,pnsize,tlv,5551,12.5
sm1,pnsize,aq1,7992,7.5
sm1,pnsize,ekbr3,00,-4.0
sm1,pnsize,tlkh,-097,10.5
sm1,pnsize,nusa,433,1.5
sm1,pnsize,saq1,2443,7.5
sm1,pnsize,tlkh,-097,17.0
sm1,pnsize,ekbr3,146,5.0
sm1,pnsize,rt5v,023,2.0
sm1,pnsize,svo,154,4.0
sm1,pnsize,ekbr3,146,4.5
sm1,pnsize,rt5v,023,4.0
sm1,pnsize,svo,355,2.5
sm1,pnsize,ekbr3,146,3.6666666666666665
sm1,pnsize,rt5v,023,5.666666666666667
sm1,pnsize,svo,1362,1.6666666666666667
sm1,pnsize,ekbr3,146,2.0
sm1,pnsize,rt5v,023,5.0
sm1,pnsize,saq1,10527,-1.0
sm1,pnsize,nusa,433,-2.8333333333333335
sm1,pnsize,tlkh,-097,8.666666666666666
sm1,pnsize,tlv,5551,5.166666666666667
sm1,pnsize,aq1,10,4.0
sm1,pnsize,ekbr3,00,-2.5
sm1,pnsize,saq1,10527,4.5
sm1,pnsize,svo,758,7.0
sm1,pnsize,saq1,3576,4.0
sm1,pnsize,tlkh,437,1.0
sm1,pnsize,nusa,433,4.166666666666667
sm1,pnsize,tlkh,437,5.166666666666667
sm1,pnsize,tlv,2776,2.6666666666666665
sm1,pnsize,nusa,433,-1.0
sm1,pnsize,tlkh,437,0.5
sm1,pnsize,tlv,5551,6.5
sm1,pnsize,ekbr3,146,5.166666666666667
sm1,pnsize,svo,154,5.166666666666667
sm1,pnsize,tlkh,-097,13.666666666666666
sm1,pnsize,ekbr3,146,4.166666666666667
sm1,pnsize,svo,355,3.1666666666666665
sm1,pnsize,saq1,10527,-1.3333333333333333
sm1,pnsize,ekbr3,146,4.666666666666667
sm1,pnsize,svo,355,3.6666666666666665
sm1,pnsize,tlkh,-097,15.666666666666666
sm1,pnsize,aq1,1678,10.666666666666666
sm1,pnsize,svo,154,-0.3333333333333333
sm1,pnsize,saq1,3576,0.6666666666666666
sm1,pnsize,ekbr3,146,4.166666666666667
sm1,pnsize,svo,355,3.1666666666666665
sm1,pnsize,tlkh,437,4.666666666666667
sm1,pnsize,ekbr3,146,2.3333333333333335
sm1,pnsize,svo,355,-2.1666666666666665
sm1,pnsize,tlv,5551,7.833333333333333
sm1,pnsize,aq1,1678,10.666666666666666
sm1,pnsize,svo,154,1.6666666666666667
sm1,pnsize,saq1,27906,-0.3333333333333333
sm1,pnsize,aq1,1678,10.5
sm1,pnsize,svo,154,1.0
sm1,pnsize,tlv,2776,-0.5
sm1,pnsize,ekbr3,146,-1.8333333333333333
sm1,pnsize,svo,758,10.166666666666666
sm1,pnsize,saq1,17479,9.666666666666666
sm1,pnsize,ekbr3,146,3.8333333333333335
sm1,pnsize,svo,758,7.833333333333333
sm1,pnsize,tlkh,-097,12.333333333333334
sm1,pnsize,ekbr3,146,3.3333333333333335
sm1,pnsize,svo,758,7.333333333333333
sm1,pnsize,tlkh,437,1.3333333333333333
sm1,pnsize,aq1,1678,6.833333333333333
sm1,pnsize,svo,355,-5.666666666666667
sm1,pnsize,saq1,10,6.833333333333333
sm1,pnsize,aq1,1678,9.0
sm1,pnsize,svo,355,-3.0
sm1,pnsize,saq1,3576,5.0
sm1,pnsize,ekbr3,146,6.5
sm1,pnsize,svo,758,9.5
sm1,pnsize,tlv,2776,2.0
sm1,pnsize,aq1,1678,9.0
sm1,pnsize,svo,355,-2.5
sm1,pnsize,saq1,10527,-0.5
sm1,pnsize,aq1,1678,1.8333333333333333
sm1,pnsize,svo,355,-5.666666666666667
sm1,pnsize,saq1,17479,11.833333333333334
sm1,pnsize,aq1,1678,8.166666666666666
sm1,pnsize,svo,355,-5.833333333333333
sm1,pnsize,saq1,2443,5.666666666666667
sm1,pnsize,aq1,1678,8.666666666666666
sm1,pnsize,svo,355,-0.8333333333333334
sm1,pnsize,saq1,27906,4.166666666666667
sm1,pnsize,aq1,1678,9.333333333333334
sm1,pnsize,svo,355,-1.6666666666666667
sm1,pnsize,tlkh,-097,16.333333333333332
sm1,pnsize,aq1,1678,8.833333333333334
sm1,pnsize,svo,355,-2.6666666666666665
sm1,pnsize,tlv,2776,2.8333333333333335
sm1,pnsize,aq1,1678,4.833333333333333
sm1,pnsize,svo,355,-3.1666666666666665
sm1,pnsize,tlv,5551,6.333333333333333
sm1,pnsize,aq1,1678,9.0
sm1,pnsize,svo,355,-6.5
sm1,pnsize,tlv,11103,5.5
sm1,pnsize,aq1,1678,9.166666666666666
sm1,pnsize,svo,355,-3.8333333333333335
sm1,pnsize,tlv,16654,2.6666666666666665
sm1,pnsize,aq1,1678,6.166666666666667
sm1,pnsize,svo,355,-6.333333333333333
sm1,pnsize,tlv,1943,8.166666666666666
sm1,pnsize,ekbr3,146,0.16666666666666666
sm1,pnsize,svo,1765,6.166666666666667
sm1,pnsize,saq1,17479,8.666666666666666
sm1,pnsize,aq1,1678,10.0
sm1,pnsize,svo,758,6.5
sm1,pnsize,saq1,3576,1.5
sm1,pnsize,ekbr3,146,3.8333333333333335
sm1,pnsize,svo,1765,6.333333333333333
sm1,pnsize,tlkh,-097,13.833333333333334
sm1,pnsize,aq1,1678,10.0
sm1,pnsize,svo,758,9.5
sm1,pnsize,saq1,10527,-1.5
sm1,pnsize,ekbr3,146,3.3333333333333335
sm1,pnsize,svo,1765,5.833333333333333
sm1,pnsize,tlkh,437,2.8333333333333335
sm1,pnsize,aq1,1678,8.166666666666666
sm1,pnsize,svo,758,5.666666666666667
sm1,pnsize,saq1,17479,10.166666666666666
sm1,pnsize,aq1,1678,9.166666666666666
sm1,pnsize,svo,758,5.166666666666667
sm1,pnsize,saq1,2443,3.6666666666666665
sm1,pnsize,aq1,1678,9.666666666666666
sm1,pnsize,svo,758,8.166666666666666
sm1,pnsize,saq1,27906,0.16666666666666666
sm1,pnsize,aq1,7992,11.0
sm1,pnsize,ekbr3,00,-2.5
sm1,pnsize,tlkh,437,3.5
sm1,pnsize,aq1,1678,10.333333333333334
sm1,pnsize,svo,758,4.333333333333333
sm1,pnsize,tlkh,-097,9.333333333333334
sm1,pnsize,aq1,1678,8.666666666666666
sm1,pnsize,svo,758,6.166666666666667
sm1,pnsize,tlkh,437,-2.8333333333333335
sm1,pnsize,aq1,1678,12.833333333333334
sm1,pnsize,svo,758,6.333333333333333
sm1,pnsize,tlv,2776,-1.1666666666666667
sm1,pnsize,aq1,1678,5.833333333333333
sm1,pnsize,svo,758,7.833333333333333
sm1,pnsize,tlv,5551,4.333333333333333
sm1,pnsize,aq1,1678,10.5
sm1,pnsize,svo,758,7.0
sm1,pnsize,tlv,16654,0.5
sm1,pnsize,aq1,1678,7.166666666666667
sm1,pnsize,svo,758,4.666666666666667
sm1,pnsize,tlv,1943,6.166666666666667
sm1,pnsize,ekbr3,146,6.166666666666667
sm1,pnsize,saq1,10527,0.16666666666666666
sm1,pnsize,tlkh,-097,16.666666666666668
sm1,pnsize,aq1,1678,3.8333333333333335
sm1,pnsize,svo,959,6.833333333333333
sm1,pnsize,saq1,10527,-4.666666666666667
sm1,pnsize,aq1,1678,8.0
sm1,pnsize,svo,959,6.0
sm1,pnsize,saq1,17479,10.0
sm1,pnsize,ekbr3,146,1.3333333333333333
sm1,pnsize,saq1,10527,-0.6666666666666666
sm1,pnsize,tlkh,437,5.333333333333333
sm1,pnsize,ekbr3,146,6.5
sm1,pnsize,saq1,10527,2.0
sm1,pnsize,tlv,2776,6.5
sm1,pnsize,aq1,1678,9.5
sm1,pnsize,svo,959,11.5
sm1,pnsize,saq1,27906,3.0
sm1,pnsize,aq1,1678,10.166666666666666
sm1,pnsize,svo,959,4.666666666666667
sm1,pnsize,tlkh,-097,9.166666666666666
sm1,pnsize,ekbr3,146,0.16666666666666666
sm1,pnsize,saq1,17479,8.666666666666666
sm1,pnsize,tlkh,437,3.1666666666666665
sm1,pnsize,aq1,1678,4.333333333333333
sm1,pnsize,svo,959,9.833333333333334
sm1,pnsize,tlv,5551,5.833333333333333
sm1,pnsize,ekbr3,146,5.0
sm1,pnsize,tlkh,-097,15.5
sm1,pnsize,tlv,2776,3.5
sm1,pnsize,ekbr3,146,2.3333333333333335
sm1,pnsize,tlkh,-097,11.833333333333334
sm1,pnsize,tlv,5551,9.833333333333334
sm1,pnsize,ekbr3,146,1.5
sm1,pnsize,tlkh,437,1.0
sm1,pnsize,tlv,5551,9.5
sm1,pnsize,aq1,1678,11.0
sm1,pnsize,svo,1563,3.0
sm1,pnsize,tlkh,-097,10.0
sm1,pnsize,aq1,1678,9.333333333333334
sm1,pnsize,svo,1563,4.833333333333333
sm1,pnsize,tlkh,437,-2.1666666666666665
sm1,pnsize,aq1,1678,8.666666666666666
sm1,pnsize,svo,1765,0.16666666666666666
sm1,pnsize,saq1,17479,6.166666666666667
sm1,pnsize,aq1,1678,10.833333333333334
sm1,pnsize,svo,1765,3.3333333333333335
sm1,pnsize,tlkh,-097,9.833333333333334
sm1,pnsize,aq1,1678,7.166666666666667
sm1,pnsize,svo,1765,2.1666666666666665
sm1,pnsize,tlv,8327,0.6666666666666666
sm1,pnsize,aq1,1678,10.5
sm1,pnsize,svo,1765,2.0
sm1,pnsize,tlv,11103,2.5
sm1,pnsize,aq1,10,1.6666666666666667
sm1,pnsize,ekbr3,00,-5.333333333333333
sm1,pnsize,saq1,2443,9.666666666666666
sm1,pnsize,ekbr3,00,0.6666666666666666
sm1,pnsize,nusa,211,4.666666666666667
sm1,pnsize,svo,154,2.6666666666666665
sm1,pnsize,ekbr3,00,2.1666666666666665
sm1,pnsize,nusa,211,4.666666666666667
sm1,pnsize,svo,355,2.1666666666666665
sm1,pnsize,aq1,1678,6.833333333333333
sm1,pnsize,saq1,10,6.833333333333333
sm1,pnsize,tlkh,437,-1.6666666666666667
sm1,pnsize,ekbr3,00,-2.8333333333333335
sm1,pnsize,nusa,211,4.666666666666667
sm1,pnsize,svo,758,7.166666666666667
sm1,pnsize,ekbr3,00,2.1666666666666665
sm1,pnsize,nusa,211,4.666666666666667
sm1,pnsize,svo,1161,2.1666666666666665
sm1,pnsize,aq1,1678,9.666666666666666
sm1,pnsize,saq1,10,6.666666666666667
sm1,pnsize,tlv,2776,-0.3333333333333333
sm1,pnsize,aq1,1678,11.666666666666666
sm1,pnsize,saq1,10,7.166666666666667
sm1,pnsize,tlv,16654,1.1666666666666667
sm1,pnsize,aq1,1678,11.333333333333334
sm1,pnsize,saq1,3576,-1.1666666666666667
sm1,pnsize,tlkh,-097,8.833333333333334
sm1,pnsize,aq1,1678,11.5
sm1,pnsize,saq1,3576,3.0
sm1,pnsize,tlv,2776,0.5
sm1,pnsize,aq1,1678,5.5
sm1,pnsize,saq1,3576,2.0
sm1,pnsize,tlv,5551,3.5
sm1,pnsize,ekbr3,00,0.5
sm1,pnsize,nusa,211,3.5
sm1,pnsize,tlv,11103,5.0
sm1,pnsize,aq1,1678,13.5
sm1,pnsize,saq1,7052,3.5
sm1,pnsize,tlv,2776,2.0
sm1,pnsize,ekbr3,00,-2.6666666666666665
sm1,pnsize,nusa,322,2.8333333333333335
sm1,pnsize,svo,758,8.833333333333334
sm1,pnsize,aq1,1678,7.333333333333333
sm1,pnsize,saq1,10527,-8.666666666666666
sm1,pnsize,tlkh,-097,7.333333333333333
sm1,pnsize,aq1,1678,9.0
sm1,pnsize,saq1,10527,0.5
sm1,pnsize,tlkh,437,2.5
sm1,pnsize,aq1,1678,15.833333333333334
sm1,pnsize,saq1,10527,1.8333333333333333
sm1,pnsize,tlv,2776,5.333333333333333
sm1,pnsize,aq1,1678,5.666666666666667
sm1,pnsize,saq1,10527,-1.3333333333333333
sm1,pnsize,tlv,8327,6.666666666666667
sm1,pnsize,aq1,1678,15.833333333333334
sm1,pnsize,saq1,10527,0.3333333333333333
sm1,pnsize,tlv,16654,4.833333333333333
sm1,pnsize,aq1,10,2.8333333333333335
sm1,pnsize,ekbr3,00,-2.1666666666666665
sm1,pnsize,saq1,27906,5.333333333333333
sm1,pnsize,aq1,12727,3.6666666666666665
sm1,pnsize,nusa,433,0.6666666666666666
sm1,pnsize,svo,1765,6.666666666666667
sm1,pnsize,aq1,7992,8.833333333333334
sm1,pnsize,ekbr3,00,-6.666666666666667
sm1,pnsize,tlv,5551,6.833333333333333
sm1,pnsize,aq1,1678,7.833333333333333
sm1,pnsize,saq1,17479,4.833333333333333
sm1,pnsize,tlkh,-097,5.333333333333333
sm1,pnsize,aq1,1678,7.166666666666667
sm1,pnsize,saq1,17479,9.166666666666666
sm1,pnsize,tlkh,437,-4.333333333333333
sm1,pnsize,ekbr3,00,-3.3333333333333335
sm1,pnsize,nusa,433,3.6666666666666665
sm1,pnsize,svo,758,8.666666666666666
sm1,pnsize,ekbr3,00,2.3333333333333335
sm1,pnsize,nusa,433,4.333333333333333
sm1,pnsize,svo,1362,4.333333333333333
sm1,pnsize,ekbr3,00,-1.1666666666666667
sm1,pnsize,nusa,433,4.333333333333333
sm1,pnsize,svo,1765,7.833333333333333
sm1,pnsize,ekbr3,00,0.0
sm1,pnsize,nusa,433,3.5
sm1,pnsize,saq1,3576,4.5
sm1,pnsize,aq1,1678,1.0
sm1,pnsize,saq1,17479,10.0
sm1,pnsize,tlv,5551,2.0
sm1,pnsize,ekbr3,00,-0.16666666666666666
sm1,pnsize,nusa,433,0.3333333333333333
sm1,pnsize,saq1,2443,5.833333333333333
sm1,pnsize,aq1,12727,2.8333333333333335
sm1,pnsize,nusa,433,3.3333333333333335
sm1,pnsize,svo,154,4.833333333333333
sm1,pnsize,ekbr3,00,2.3333333333333335
sm1,pnsize,nusa,433,3.8333333333333335
sm1,pnsize,tlkh,-097,17.833333333333332
sm1,pnsize,ekbr3,00,1.1666666666666667
sm1,pnsize,nusa,433,3.6666666666666665
sm1,pnsize,tlkh,437,7.166666666666667
sm1,pnsize,aq1,12727,5.0
sm1,pnsize,nusa,433,2.0
sm1,pnsize,svo,355,1.0
sm1,pnsize,aq1,1678,6.166666666666667
sm1,pnsize,saq1,2443,1.6666666666666667
sm1,pnsize,tlkh,-097,8.166666666666666
sm1,pnsize,aq1,1678,9.5
sm1,pnsize,saq1,2443,5.0
sm1,pnsize,tlkh,437,-2.5
sm1,pnsize,aq1,12727,5.0
sm1,pnsize,nusa,433,2.0
sm1,pnsize,svo,758,11.0
sm1,pnsize,aq1,1678,10.666666666666666
sm1,pnsize,saq1,27906,1.1666666666666667
sm1,pnsize,tlkh,437,0.16666666666666666
sm1,pnsize,aq1,1678,9.5
sm1,pnsize,saq1,27906,0.5
sm1,pnsize,tlv,2776,1.0
sm1,pnsize,aq1,1678,12.833333333333334
sm1,pnsize,saq1,27906,5.333333333333333
sm1,pnsize,tlv,16654,6.833333333333333
sm1,pnsize,aq1,1678,11.166666666666666
sm1,pnsize,tlkh,-097,12.166666666666666
sm1,pnsize,tlv,2776,-0.3333333333333333
sm1,pnsize,aq1,1678,9.5
sm1,pnsize,tlkh,437,0.5
sm1,pnsize,tlv,2776,2.0
sm1,pnsize,aq1,1678,9.0
sm1,pnsize,tlkh,437,-2.5
sm1,pnsize,tlv,11103,5.5
sm1,pnsize,aq1,10,-3.0
sm1,pnsize,ekbr3,00,-3.5
sm1,pnsize,tlkh,-097,13.5
sm1,pnsize,aq1,3257,4.333333333333333
sm1,pnsize,ekbr3,00,-0.6666666666666666
sm1,pnsize,nusa,211,4.333333333333333
sm1,pnsize,aq1,3257,7.0
sm1,pnsize,ekbr3,00,-3.5
sm1,pnsize,nusa,322,3.5
sm1,pnsize,aq1,3257,5.5
sm1,pnsize,ekbr3,00,-0.5
sm1,pnsize,nusa,433,3.0
sm1,pnsize,aq1,3257,7.833333333333333
sm1,pnsize,ekbr3,00,-5.166666666666667
sm1,pnsize,rt5v,00,4.333333333333333
sm1,pnsize,aq1,3257,6.0
sm1,pnsize,ekbr3,00,1.0
sm1,pnsize,svo,154,4.0
sm1,pnsize,aq1,3257,5.0
sm1,pnsize,ekbr3,00,1.5
sm1,pnsize,svo,355,2.5
sm1,pnsize,aq1,3257,6.0
sm1,pnsize,ekbr3,00,-5.5
sm1,pnsize,svo,758,8.5
sm1,pnsize,aq1,3257,10.833333333333334
sm1,pnsize,ekbr3,00,-0.6666666666666666
sm1,pnsize,svo,959,13.833333333333334
sm1,pnsize,aq1,3257,8.5
sm1,pnsize,ekbr3,00,-3.0
sm1,pnsize,svo,1765,9.5
sm1,pnsize,aq1,3257,4.833333333333333
sm1,pnsize,ekbr3,00,-3.1666666666666665
sm1,pnsize,saq1,10,8.333333333333334
sm1,pnsize,aq1,3257,5.0
sm1,pnsize,ekbr3,00,-0.5
sm1,pnsize,saq1,3576,3.5
sm1,pnsize,aq1,3257,6.833333333333333
sm1,pnsize,ekbr3,00,-3.1666666666666665
sm1,pnsize,saq1,10527,2.3333333333333335
sm1,pnsize,aq1,3257,4.333333333333333
sm1,pnsize,ekbr3,00,-3.6666666666666665
sm1,pnsize,saq1,2443,7.333333333333333
sm1,pnsize,aq1,3257,6.666666666666667
sm1,pnsize,ekbr3,00,-0.8333333333333334
sm1,pnsize,saq1,27906,4.166666666666667
sm1,pnsize,aq1,3257,1.3333333333333333
sm1,pnsize,ekbr3,00,-1.1666666666666667
sm1,pnsize,tlkh,-097,12.833333333333334
sm1,pnsize,aq1,3257,5.0
sm1,pnsize,ekbr3,00,1.0
sm1,pnsize,tlkh,437,6.0
sm1,pnsize,aq1,3257,3.3333333333333335
sm1,pnsize,ekbr3,00,-2.1666666666666665
sm1,pnsize,tlv,5551,9.833333333333334
sm1,pnsize,aq1,3257,5.0
sm1,pnsize,ekbr3,049,0.0
sm1,pnsize,nusa,211,3.0
sm1,pnsize,aq1,3257,7.0
sm1,pnsize,ekbr3,049,-2.0
sm1,pnsize,nusa,322,3.0
sm1,pnsize,aq1,3257,5.5
sm1,pnsize,ekbr3,049,0.5
sm1,pnsize,nusa,433,2.0
sm1,pnsize,aq1,3257,7.5
sm1,pnsize,ekbr3,049,-3.5
sm1,pnsize,rt5v,00,4.0
sm1,pnsize,aq1,3257,6.0
sm1,pnsize,ekbr3,049,2.0
sm1,pnsize,svo,154,3.0
sm1,pnsize,aq1,3257,6.0
sm1,pnsize,ekbr3,049,-4.5
sm1,pnsize,svo,758,7.5
sm1,pnsize,aq1,3257,10.833333333333334
sm1,pnsize,ekbr3,049,0.3333333333333333
sm1,pnsize,svo,959,12.833333333333334
sm1,pnsize,aq1,3257,8.5
sm1,pnsize,ekbr3,049,-2.0
sm1,pnsize,svo,1765,8.5
sm1,pnsize,aq1,3257,6.833333333333333
sm1,pnsize,ekbr3,049,0.8333333333333334
sm1,pnsize,saq1,10,10.333333333333334
sm1,pnsize,aq1,3257,5.666666666666667
sm1,pnsize,ekbr3,049,1.6666666666666667
sm1,pnsize,saq1,3576,3.6666666666666665
sm1,pnsize,aq1,3257,6.5
sm1,pnsize,ekbr3,049,-2.0
sm1,pnsize,saq1,10527,1.5
sm1,pnsize,aq1,3257,6.0
sm1,pnsize,ekbr3,049,-2.0
sm1,pnsize,saq1,2443,7.0
sm1,pnsize,svo,758,13.5
sm1,pnsize,saq1,10527,1.5
sm1,pnsize,tlv,16654,3.0
sm1,pnsize,aq1,3257,8.0
sm1,pnsize,ekbr3,049,2.0
sm1,pnsize,tlkh,-097,14.0
sm1,pnsize,aq1,3257,6.333333333333333
sm1,pnsize,ekbr3,049,1.3333333333333333
sm1,pnsize,tlkh,437,4.333333333333333
sm1,pnsize,aq1,3257,4.5
sm1,pnsize,ekbr3,049,2.0
sm1,pnsize,tlv,2776,2.5
sm1,pnsize,aq1,3257,3.3333333333333335
sm1,pnsize,ekbr3,097,1.3333333333333333
sm1,pnsize,nusa,211,5.333333333333333
sm1,pnsize,aq1,3257,7.333333333333333
sm1,pnsize,ekbr3,097,0.3333333333333333
sm1,pnsize,nusa,322,6.333333333333333
sm1,pnsize,aq1,3257,5.166666666666667
sm1,pnsize,ekbr3,097,0.6666666666666666
sm1,pnsize,nusa,433,3.1666666666666665
sm1,pnsize,aq1,3257,4.666666666666667
sm1,pnsize,ekbr3,097,0.6666666666666666
sm1,pnsize,rt5v,023,4.666666666666667
sm1,pnsize,aq1,3257,4.333333333333333
sm1,pnsize,ekbr3,097,1.3333333333333333
sm1,pnsize,svo,154,3.3333333333333335
sm1,pnsize,ekbr3,00,0.5
sm1,pnsize,rt5v,00,3.0
sm1,pnsize,svo,154,4.5
sm1,pnsize,aq1,3257,4.0
sm1,pnsize,ekbr3,097,2.0
sm1,pnsize,svo,355,2.0
sm1,pnsize,aq1,3257,10.166666666666666
sm1,pnsize,ekbr3,097,0.16666666666666666
sm1,pnsize,svo,959,13.666666666666666
sm1,pnsize,aq1,3257,5.833333333333333
sm1,pnsize,ekbr3,097,-1.1666666666666667
sm1,pnsize,svo,1765,10.333333333333334
sm1,pnsize,ekbr3,00,0.5
sm1,pnsize,rt5v,00,2.0
sm1,pnsize,svo,1765,6.5
sm1,pnsize,aq1,3257,4.333333333333333
sm1,pnsize,ekbr3,097,1.8333333333333333
sm1,pnsize,saq1,3576,4.833333333333333
sm1,pnsize,aq1,3257,6.5
sm1,pnsize,ekbr3,097,-2.5
sm1,pnsize,saq1,10527,2.0
sm1,pnsize,aq1,3257,7.333333333333333
sm1,pnsize,ekbr3,097,1.8333333333333333
sm1,pnsize,tlkh,-097,14.833333333333334
sm1,pnsize,aq1,3257,5.333333333333333
sm1,pnsize,ekbr3,097,1.3333333333333333
sm1,pnsize,tlkh,437,5.333333333333333
sm1,pnsize,aq1,3257,3.8333333333333335
sm1,pnsize,ekbr3,097,1.8333333333333333
sm1,pnsize,tlv,2776,3.3333333333333335
sm1,pnsize,ekbr3,00,-0.5
sm1,pnsize,rt5v,00,3.5
sm1,pnsize,tlv,2776,6.0
sm1,pnsize,aq1,3257,4.5
sm1,pnsize,ekbr3,097,-2.0
sm1,pnsize,tlv,11103,9.5
sm1,pnsize,aq1,3257,4.666666666666667
sm1,pnsize,ekbr3,146,3.1666666666666665
sm1,pnsize,nusa,211,5.166666666666667
sm1,pnsize,aq1,3257,3.0
sm1,pnsize,ekbr3,146,0.5
sm1,pnsize,nusa,322,4.5
sm1,pnsize,aq1,3257,6.166666666666667
sm1,pnsize,ekbr3,146,-0.8333333333333334
sm1,pnsize,rt5v,00,5.666666666666667
sm1,pnsize,aq1,3257,5.666666666666667
sm1,pnsize,ekbr3,146,0.6666666666666666
sm1,pnsize,svo,758,11.666666666666666
sm1,pnsize,aq1,3257,6.166666666666667
sm1,pnsize,ekbr3,146,-0.3333333333333333
sm1,pnsize,svo,1765,9.166666666666666
sm1,pnsize,aq1,3257,5.333333333333333
sm1,pnsize,ekbr3,146,2.3333333333333335
sm1,pnsize,saq1,3576,3.3333333333333335
sm1,pnsize,aq1,3257,12.833333333333334
sm1,pnsize,ekbr3,146,4.333333333333333
sm1,pnsize,saq1,10527,6.833333333333333
sm1,pnsize,aq1,3257,2.6666666666666665
sm1,pnsize,ekbr3,146,2.1666666666666665
sm1,pnsize,tlkh,-097,13.166666666666666
sm1,pnsize,aq1,3257,4.666666666666667
sm1,pnsize,ekbr3,146,2.6666666666666665
sm1,pnsize,tlkh,437,4.666666666666667
sm1,pnsize,aq1,3257,3.5
sm1,pnsize,ekbr3,146,2.5
sm1,pnsize,tlv,2776,2.0
sm1,pnsize,aq1,3257,1.6666666666666667
sm1,pnsize,ekbr3,146,1.1666666666666667
sm1,pnsize,tlv,5551,10.166666666666666
sm1,pnsize,ekbr3,00,0.6666666666666666
sm1,pnsize,rt5v,023,4.166666666666667
sm1,pnsize,svo,355,4.166666666666667
sm1,pnsize,ekbr3,00,1.3333333333333333
sm1,pnsize,rt5v,023,4.833333333333333
sm1,pnsize,svo,1362,4.833333333333333
sm1,pnsize,ekbr3,00,-0.3333333333333333
sm1,pnsize,rt5v,023,4.166666666666667
sm1,pnsize,saq1,3576,5.166666666666667
sm1,pnsize,ekbr3,00,1.1666666666666667
sm1,pnsize,rt5v,023,4.166666666666667
sm1,pnsize,tlv,2776,5.666666666666667
sm1,pnsize,svo,758,7.0
sm1,pnsize,saq1,17479,10.0
sm1,pnsize,tlkh,-097,7.0
sm1,pnsize,aq1,3257,2.5
sm1,pnsize,ekbr3,243,9.0
sm1,pnsize,svo,154,-1.5
sm1,pnsize,aq1,3257,3.5
sm1,pnsize,ekbr3,243,7.0
sm1,pnsize,svo,758,7.5
sm1,pnsize,aq1,3257,2.5
sm1,pnsize,ekbr3,243,9.0
sm1,pnsize,tlkh,437,0.5
sm1,pnsize,svo,1765,4.5
sm1,pnsize,saq1,17479,9.0
sm1,pnsize,tlkh,-097,10.5
sm1,pnsize,aq1,12727,7.666666666666667
sm1,pnsize,nusa,433,2.1666666666666665
sm1,pnsize,saq1,17479,14.166666666666666
sm1,pnsize,ekbr3,00,-0.8333333333333334
sm1,pnsize,svo,154,3.1666666666666665
sm1,pnsize,saq1,10,8.666666666666666
sm1,pnsize,ekbr3,00,0.8333333333333334
sm1,pnsize,svo,154,4.833333333333333
sm1,pnsize,saq1,3576,5.333333333333333
sm1,pnsize,ekbr3,00,-1.1666666666666667
sm1,pnsize,svo,154,2.8333333333333335
sm1,pnsize,tlv,11103,6.333333333333333
sm1,pnsize,ekbr3,00,-0.3333333333333333
sm1,pnsize,svo,355,1.6666666666666667
sm1,pnsize,saq1,10,7.666666666666667
sm1,pnsize,ekbr3,00,0.6666666666666666
sm1,pnsize,svo,355,3.6666666666666665
sm1,pnsize,saq1,3576,4.666666666666667
sm1,pnsize,ekbr3,00,3.3333333333333335
sm1,pnsize,svo,355,3.8333333333333335
